sector_id,scenario,rank,title,category,score_delta,from_score,to_score,suggested_lat,suggested_lng
21001A982,senior,1,+1 hospital within 0m,hospital,5,83,88,50.841053,4.310536
21001A982,senior,2,+1 supermarket within 300m,supermarket,4,83,87,50.83835,4.310536
21001A982,senior,3,+1 library within 400m,library,2,83,85,50.842501,4.316072
21001B10-,family,1,+1 supermarket within 400m,supermarket,6,88,94,50.842218,4.334894
21001B10-,family,2,+1 childcare centre within 400m,childcare,5,88,93,50.843271,4.33892
21001B10-,remote,1,+1 supermarket within 400m,supermarket,6,94,100,50.842218,4.334894
21001B10-,senior,1,+1 supermarket within 300m,supermarket,11,83,94,50.84311,4.334894
21001B10-,senior,2,+1 hospital within 0m,hospital,3,83,86,50.845813,4.334894
21001B11-,family,1,+1 childcare centre within 400m,childcare,9,74,83,50.841329,4.33478
21001B11-,family,2,+1 supermarket within 400m,supermarket,7,74,81,50.840277,4.330754
21001B11-,family,3,+1 playground within 250m,playground,5,74,79,50.845864,4.332061
21001B11-,remote,1,+1 supermarket within 400m,supermarket,7,83,90,50.840277,4.330754
21001B11-,remote,2,+1 library within 550m,library,5,83,88,50.845797,4.338117
21001B11-,senior,1,+1 supermarket within 300m,supermarket,12,74,86,50.841169,4.330754
21001B11-,senior,2,+1 park within 300m,park,6,74,80,50.845782,4.327728
21001B11-,senior,3,+1 library within 400m,library,5,74,79,50.845319,4.33629
21001B17-,family,1,+1 playground within 250m,playground,8,72,80,50.843787,4.326042
21001B17-,family,2,+1 GP / doctor within 400m,gp,6,72,78,50.844337,4.328761
21001B17-,family,3,+1 transit stop within 300m,transit,3,72,75,50.841795,4.320181
21001B17-,remote,1,+1 library within 550m,library,8,75,83,50.843721,4.332098
21001B17-,remote,2,+1 transit stop within 300m,transit,4,75,79,50.841795,4.320181
21001B17-,remote,3,+1 GP / doctor within 400m,gp,3,75,78,50.844337,4.328761
21001B17-,senior,1,+1 GP / doctor within 300m,gp,25,40,65,50.843706,4.327762
21001B17-,senior,2,+1 transit stop within 250m,transit,13,40,53,50.841795,4.321311
21001B17-,senior,3,+1 park within 300m,park,7,40,47,50.843706,4.321709
21001B20-,family,1,+1 playground within 250m,playground,8,82,90,50.84175,4.331417
21001B20-,family,2,+1 childcare centre within 400m,childcare,3,82,85,50.837215,4.334135
21001B20-,remote,1,+1 library within 550m,library,7,86,93,50.841683,4.337473
21001B20-,senior,1,+1 GP / doctor within 300m,gp,16,73,89,50.841668,4.333136
21001B20-,senior,2,+1 park within 300m,park,6,73,79,50.841668,4.327084
21001B20-,senior,3,+1 library within 400m,library,5,73,78,50.841205,4.335646
21001B21-,family,1,+1 childcare centre within 400m,childcare,8,87,95,50.839941,4.33938
21001B21-,family,2,+1 supermarket within 400m,supermarket,4,87,91,50.838889,4.335354
21001B21-,remote,1,+1 supermarket within 400m,supermarket,4,94,98,50.838889,4.335354
21001B21-,senior,1,+1 supermarket within 300m,supermarket,10,86,96,50.839781,4.335354
21001B21-,senior,2,+1 library within 400m,library,3,86,89,50.843931,4.34089
21001B22-,family,1,+1 playground within 250m,playground,7,84,91,50.842839,4.339047
21001B22-,family,2,+1 childcare centre within 400m,childcare,3,84,87,50.838305,4.341765
21001B22-,senior,1,+1 GP / doctor within 300m,gp,15,77,92,50.842758,4.340766
21001B22-,senior,2,+1 park within 300m,park,7,77,84,50.842758,4.334713
21001B23-,family,1,+1 park within 400m,park,12,70,82,50.840576,4.329597
21001B23-,family,2,+1 playground within 250m,playground,8,70,78,50.840027,4.334928
21001B23-,family,3,+1 GP / doctor within 400m,gp,6,70,76,50.840576,4.337646
21001B23-,remote,1,+1 park within 400m,park,11,77,88,50.840576,4.329597
21001B23-,remote,2,+1 library within 550m,library,4,77,81,50.83996,4.340984
21001B23-,remote,3,+1 GP / doctor within 400m,gp,3,77,80,50.840576,4.337646
21001B23-,senior,1,+1 GP / doctor within 300m,gp,26,59,85,50.839945,4.336648
21001B23-,senior,2,+1 park within 300m,park,10,59,69,50.839945,4.330595
21001B23-,senior,3,+1 library within 400m,library,4,59,63,50.839482,4.339157
21001B241,family,1,+1 GP / doctor within 400m,gp,9,71,80,50.837095,4.333505
21001B241,family,2,+1 playground within 250m,playground,8,71,79,50.836545,4.330787
21001B241,family,3,+1 park within 400m,park,7,71,78,50.837095,4.325456
21001B241,remote,1,+1 coworking space within 550m,coworking,12,63,75,50.832627,4.322119
21001B241,remote,2,+1 library within 550m,library,8,63,71,50.836479,4.336842
21001B241,remote,3,+1 park within 400m,park,7,63,70,50.837095,4.325456
21001B241,senior,1,+1 GP / doctor within 300m,gp,27,46,73,50.836464,4.332506
21001B241,senior,2,+1 park within 300m,park,9,46,55,50.836464,4.326454
21001B241,senior,3,+1 supermarket within 300m,supermarket,5,46,51,50.83185,4.32948
21001B25-,family,1,+1 GP / doctor within 400m,gp,9,87,96,50.838398,4.330238
21001B25-,remote,1,+1 coworking space within 550m,coworking,9,78,87,50.83393,4.318851
21001B25-,remote,2,+1 library within 550m,library,7,78,85,50.837782,4.333575
21001B25-,remote,3,+1 GP / doctor within 400m,gp,5,78,83,50.838398,4.330238
21001B25-,senior,1,+1 GP / doctor within 300m,gp,27,57,84,50.837767,4.329239
21001B25-,senior,2,+1 transit stop within 250m,transit,8,57,65,50.835856,4.32279
21001B25-,senior,3,+1 library within 400m,library,5,57,62,50.837304,4.331748
21001B31-,family,1,+1 GP / doctor within 400m,gp,7,85,92,50.841315,4.327984
21001B31-,family,2,+1 playground within 250m,playground,5,85,90,50.840766,4.325266
21001B31-,remote,1,+1 library within 550m,library,8,86,94,50.840699,4.331322
21001B31-,remote,2,+1 GP / doctor within 400m,gp,4,86,90,50.841315,4.327984
21001B31-,senior,1,+1 GP / doctor within 300m,gp,26,67,93,50.840685,4.326985
21001B31-,senior,2,+1 library within 400m,library,5,67,72,50.840221,4.329495
21001B321,family,1,+1 GP / doctor within 400m,gp,9,88,97,50.840028,4.325572
21001B321,remote,1,+1 library within 550m,library,8,87,95,50.839412,4.328909
21001B321,remote,2,+1 GP / doctor within 400m,gp,5,87,92,50.840028,4.325572
21001B321,senior,1,+1 GP / doctor within 300m,gp,27,62,89,50.839398,4.324573
21001B321,senior,2,+1 library within 400m,library,5,62,67,50.838934,4.327082
21001B332,family,1,+1 GP / doctor within 400m,gp,9,78,87,50.837233,4.326299
21001B332,family,2,+1 supermarket within 400m,supermarket,6,78,84,50.831097,4.322275
21001B332,family,3,+1 pharmacy within 400m,pharmacy,4,78,82,50.838286,4.322275
21001B332,remote,1,+1 coworking space within 550m,coworking,12,66,78,50.832766,4.314913
21001B332,remote,2,+1 library within 550m,library,7,66,73,50.836617,4.329637
21001B332,remote,3,+1 supermarket within 400m,supermarket,6,66,72,50.831097,4.322275
21001B332,senior,1,+1 GP / doctor within 300m,gp,27,49,76,50.836602,4.325301
21001B332,senior,2,+1 supermarket within 300m,supermarket,11,49,60,50.831989,4.322275
21001B332,senior,3,+1 library within 400m,library,5,49,54,50.836139,4.32781
21001B372,family,1,+1 supermarket within 400m,supermarket,10,52,62,50.828282,4.326029
21001B372,family,2,+1 GP / doctor within 400m,gp,9,52,61,50.834418,4.330053
21001B372,family,3,+1 childcare centre within 400m,childcare,7,52,59,50.829335,4.330053
21001B372,remote,1,+1 coworking space within 550m,coworking,16,50,66,50.829951,4.318667
21001B372,remote,2,+1 supermarket within 400m,supermarket,10,50,60,50.828282,4.326029
21001B372,remote,3,+1 pharmacy within 400m,pharmacy,6,50,56,50.835471,4.326029
21001B372,senior,1,+1 GP / doctor within 300m,gp,27,44,71,50.833787,4.329055
21001B372,senior,2,+1 supermarket within 300m,supermarket,12,44,56,50.829174,4.326029
21001B372,senior,3,+1 park within 300m,park,8,44,52,50.833787,4.323003
21001B3MJ,family,1,+1 park within 400m,park,11,55,66,50.826136,4.307718
21001B3MJ,family,2,+1 childcare centre within 400m,childcare,10,55,65,50.821053,4.315765
21001B3MJ,family,3,+1 playground within 250m,playground,8,55,63,50.825587,4.313048
21001B3MJ,remote,1,+1 park within 400m,park,10,63,73,50.826136,4.307718
21001B3MJ,remote,2,+1 café within 400m,cafe,7,63,70,50.820273,4.313919
21001B3MJ,remote,3,+1 library within 550m,library,7,63,70,50.82552,4.319101
21001B3MJ,senior,1,+1 GP / doctor within 300m,gp,23,38,61,50.825506,4.314767
21001B3MJ,senior,2,+1 park within 300m,park,10,38,48,50.825506,4.308716
21001B3MJ,senior,3,+1 hospital within 0m,hospital,7,38,45,50.823594,4.311741
21001C512,family,1,+1 childcare centre within 400m,childcare,10,66,76,50.813779,4.286966
21001C512,family,2,+1 supermarket within 400m,supermarket,10,66,76,50.812726,4.282943
21001C512,family,3,+1 pharmacy within 400m,pharmacy,8,66,74,50.819916,4.282943
21001C512,remote,1,+1 coworking space within 550m,coworking,20,56,76,50.814395,4.275585
21001C512,remote,2,+1 supermarket within 400m,supermarket,10,56,66,50.812726,4.282943
21001C512,remote,3,+1 pharmacy within 400m,pharmacy,7,56,63,50.819916,4.282943
21001C512,senior,1,+1 supermarket within 300m,supermarket,12,69,81,50.813618,4.282943
21001C512,senior,2,+1 hospital within 0m,hospital,8,69,77,50.816321,4.282943
21001C512,senior,3,+1 local shop within 200m,convenience,6,69,75,50.815174,4.281128
21001C522,family,1,+1 school within 400m,school,14,56,70,50.813595,4.274897
21001C522,family,2,+1 GP / doctor within 400m,gp,9,56,65,50.816137,4.27323
21001C522,family,3,+1 pharmacy within 400m,pharmacy,8,56,64,50.81719,4.269208
21001C522,remote,1,+1 coworking space within 550m,coworking,20,54,74,50.811669,4.261849
21001C522,remote,2,+1 café within 400m,cafe,8,54,62,50.810274,4.271385
21001C522,remote,3,+1 pharmacy within 400m,pharmacy,7,54,61,50.81719,4.269208
21001C522,senior,1,+1 GP / doctor within 300m,gp,27,53,80,50.815506,4.272232
21001C522,senior,2,+1 café within 300m,cafe,5,53,58,50.811098,4.270845
21001C522,senior,3,+1 supermarket within 300m,supermarket,4,53,57,50.810892,4.269208
21001C581,family,1,+1 school within 400m,school,14,25,39,50.811384,4.288633
21001C581,family,2,+1 childcare centre within 400m,childcare,10,25,35,50.808843,4.286967
21001C581,family,3,+1 transit stop within 300m,transit,10,25,35,50.811384,4.278393
21001C581,remote,1,+1 coworking space within 550m,coworking,20,27,47,50.809459,4.275586
21001C581,remote,2,+1 transit stop within 300m,transit,13,27,40,50.811384,4.278393
21001C581,remote,3,+1 café within 400m,cafe,8,27,35,50.808064,4.285121
21001C581,senior,1,+1 GP / doctor within 300m,gp,27,19,46,50.813296,4.285969
21001C581,senior,2,+1 transit stop within 250m,transit,17,19,36,50.811384,4.279522
21001C581,senior,3,+1 supermarket within 300m,supermarket,11,19,30,50.808682,4.282944
21001C5MA,family,1,+1 GP / doctor within 400m,gp,9,68,77,50.819208,4.272193
21001C5MA,family,2,+1 pharmacy within 400m,pharmacy,6,68,74,50.820261,4.26817
21001C5MA,family,3,+1 playground within 250m,playground,6,68,74,50.818659,4.269476
21001C5MA,remote,1,+1 coworking space within 550m,coworking,20,55,75,50.814741,4.260811
21001C5MA,remote,2,+1 café within 400m,cafe,8,55,63,50.813346,4.270347
21001C5MA,remote,3,+1 pharmacy within 400m,pharmacy,6,55,61,50.820261,4.26817
21001C5MA,senior,1,+1 GP / doctor within 300m,gp,27,48,75,50.818578,4.271195
21001C5MA,senior,2,+1 park within 300m,park,5,48,53,50.818578,4.265145
21001C5MA,senior,3,+1 café within 300m,cafe,5,48,53,50.81417,4.269807
21001C5PA,family,1,+1 school within 400m,school,10,29,39,50.819056,4.261078
21001C5PA,family,2,+1 childcare centre within 400m,childcare,10,29,39,50.816514,4.259411
21001C5PA,family,3,+1 supermarket within 400m,supermarket,10,29,39,50.815461,4.255388
21001C5PA,remote,1,+1 coworking space within 550m,coworking,20,21,41,50.81713,4.248029
21001C5PA,remote,2,+1 transit stop within 300m,transit,13,21,34,50.819056,4.250836
21001C5PA,remote,3,+1 supermarket within 400m,supermarket,10,21,31,50.815461,4.255388
21001C5PA,senior,1,+1 GP / doctor within 300m,gp,27,15,42,50.820967,4.258413
21001C5PA,senior,2,+1 transit stop within 250m,transit,17,15,32,50.819056,4.251966
21001C5PA,senior,3,+1 supermarket within 300m,supermarket,12,15,27,50.816353,4.255388
21001C611,family,1,+1 childcare centre within 400m,childcare,10,72,82,50.827052,4.282997
21001C611,family,2,+1 playground within 250m,playground,6,72,78,50.831587,4.28028
21001C611,family,3,+1 supermarket within 400m,supermarket,3,72,75,50.825999,4.278973
21001C611,remote,1,+1 coworking space within 550m,coworking,20,59,79,50.827668,4.271612
21001C611,remote,2,+1 library within 550m,library,8,59,67,50.83152,4.286334
21001C611,remote,3,+1 supermarket within 400m,supermarket,3,59,62,50.825999,4.278973
21001C611,senior,1,+1 GP / doctor within 300m,gp,12,58,70,50.831505,4.281999
21001C611,senior,2,+1 supermarket within 300m,supermarket,9,58,67,50.826891,4.278973
21001C611,senior,3,+1 local shop within 200m,convenience,5,58,63,50.828447,4.277158
21001C6MB,family,1,+1 childcare centre within 400m,childcare,10,49,59,50.817493,4.283335
21001C6MB,family,2,+1 supermarket within 400m,supermarket,10,49,59,50.81644,4.279312
21001C6MB,family,3,+1 pharmacy within 400m,pharmacy,8,49,57,50.823629,4.279312
21001C6MB,remote,1,+1 coworking space within 550m,coworking,20,45,65,50.818109,4.271953
21001C6MB,remote,2,+1 supermarket within 400m,supermarket,10,45,55,50.81644,4.279312
21001C6MB,remote,3,+1 library within 550m,library,8,45,53,50.821961,4.286671
21001C6MB,senior,1,+1 GP / doctor within 300m,gp,26,39,65,50.821946,4.282337
21001C6MB,senior,2,+1 supermarket within 300m,supermarket,12,39,51,50.817332,4.279312
21001C6MB,senior,3,+1 hospital within 0m,hospital,8,39,47,50.820035,4.279312
21001C6PB,family,1,+1 school within 400m,school,15,21,36,50.82674,4.271225
21001C6PB,family,2,+1 childcare centre within 400m,childcare,10,21,31,50.824198,4.269558
21001C6PB,family,3,+1 supermarket within 400m,supermarket,10,21,31,50.823145,4.265534
21001C6PB,remote,1,+1 coworking space within 550m,coworking,20,22,42,50.824814,4.258174
21001C6PB,remote,2,+1 transit stop within 300m,transit,13,22,35,50.82674,4.260982
21001C6PB,remote,3,+1 supermarket within 400m,supermarket,10,22,32,50.823145,4.265534
21001C6PB,senior,1,+1 GP / doctor within 300m,gp,27,17,44,50.828651,4.26856
21001C6PB,senior,2,+1 transit stop within 250m,transit,17,17,34,50.82674,4.262111
21001C6PB,senior,3,+1 supermarket within 300m,supermarket,12,17,29,50.824037,4.265534
21001C70-,family,1,+1 childcare centre within 400m,childcare,10,76,86,50.831895,4.282663
21001C70-,family,2,+1 GP / doctor within 400m,gp,9,76,85,50.836979,4.282663
21001C70-,remote,1,+1 coworking space within 550m,coworking,20,65,85,50.832511,4.271276
21001C70-,remote,2,+1 café within 400m,cafe,6,65,71,50.831116,4.280816
21001C70-,remote,3,+1 GP / doctor within 400m,gp,5,65,70,50.836979,4.282663
21001C70-,senior,1,+1 GP / doctor within 300m,gp,27,56,83,50.836348,4.281664
21001C70-,senior,2,+1 hospital within 0m,hospital,7,56,63,50.834437,4.278638
21001C70-,senior,3,+1 library within 400m,library,5,56,61,50.835885,4.284173
21001C71-,family,1,+1 childcare centre within 400m,childcare,10,74,84,50.834251,4.281837
21001C71-,family,2,+1 GP / doctor within 400m,gp,9,74,83,50.839334,4.281837
21001C71-,remote,1,+1 coworking space within 550m,coworking,20,62,82,50.834867,4.27045
21001C71-,remote,2,+1 café within 400m,cafe,8,62,70,50.833471,4.27999
21001C71-,remote,3,+1 library within 550m,library,6,62,68,50.838718,4.285174
21001C71-,senior,1,+1 GP / doctor within 300m,gp,27,53,80,50.838703,4.280838
21001C71-,senior,2,+1 hospital within 0m,hospital,8,53,61,50.836792,4.277812
21001C71-,senior,3,+1 library within 400m,library,5,53,58,50.83824,4.283347
21001C79-,family,1,+1 childcare centre within 400m,childcare,10,55,65,50.832383,4.274872
21001C79-,family,2,+1 GP / doctor within 400m,gp,9,55,64,50.837467,4.274872
21001C79-,family,3,+1 playground within 250m,playground,8,55,63,50.836918,4.272155
21001C79-,remote,1,+1 coworking space within 550m,coworking,20,44,64,50.832999,4.263486
21001C79-,remote,2,+1 café within 400m,cafe,8,44,52,50.831604,4.273026
21001C79-,remote,3,+1 library within 550m,library,8,44,52,50.836851,4.27821
21001C79-,senior,1,+1 GP / doctor within 300m,gp,27,33,60,50.836836,4.273874
21001C79-,senior,2,+1 hospital within 0m,hospital,8,33,41,50.834925,4.270848
21001C79-,senior,3,+1 transit stop within 250m,transit,8,33,41,50.834925,4.267424
21002A00-,family,1,+1 childcare centre within 400m,childcare,10,89,99,50.81527,4.433694
21002A00-,remote,1,+1 coworking space within 550m,coworking,20,80,100,50.815886,4.422312
21002A00-,senior,1,+1 GP / doctor within 300m,gp,10,88,98,50.819723,4.432696
21002A01-,family,1,+1 childcare centre within 400m,childcare,10,77,87,50.813297,4.441331
21002A01-,family,2,+1 GP / doctor within 400m,gp,8,77,85,50.818381,4.441331
21002A01-,remote,1,+1 coworking space within 550m,coworking,20,75,95,50.813913,4.429949
21002A01-,remote,2,+1 GP / doctor within 400m,gp,4,75,79,50.818381,4.441331
21002A01-,senior,1,+1 GP / doctor within 300m,gp,27,64,91,50.81775,4.440332
21002A01-,senior,2,+1 hospital within 0m,hospital,3,64,67,50.815839,4.437308
21002A01-,senior,3,+1 café within 300m,cafe,3,64,67,50.813342,4.438945
21002A02-,family,1,+1 childcare centre within 400m,childcare,9,90,99,50.811845,4.43368
21002A02-,remote,1,+1 coworking space within 550m,coworking,20,79,99,50.812461,4.422299
21002A02-,senior,1,+1 transit stop within 250m,transit,5,93,98,50.814387,4.426235
21002A030,family,1,+1 childcare centre within 400m,childcare,5,84,89,50.809549,4.426025
21002A030,family,2,+1 GP / doctor within 400m,gp,3,84,87,50.814632,4.426025
21002A030,remote,1,+1 coworking space within 550m,coworking,20,68,88,50.810165,4.414644
21002A030,remote,2,+1 library within 550m,library,4,68,72,50.814016,4.42936
21002A030,remote,3,+1 café within 400m,cafe,3,68,71,50.808769,4.424179
21002A030,senior,1,+1 GP / doctor within 300m,gp,22,56,78,50.814001,4.425027
21002A030,senior,2,+1 hospital within 0m,hospital,6,56,62,50.81209,4.422002
21002A030,senior,3,+1 park within 300m,park,5,56,61,50.814001,4.418978
21002A041,family,1,+1 childcare centre within 400m,childcare,10,89,99,50.812695,4.426124
21002A041,remote,1,+1 coworking space within 550m,coworking,20,79,99,50.813311,4.414742
21002A041,senior,1,+1 supermarket within 300m,supermarket,5,91,96,50.812534,4.422101
