sector_id,scenario,score,percentile,breakdown
21001A43-,family,0.962961,92.7,"{""school"": 0.9989, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.6737, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.4169, ""restaurant"": 1.0, ""library"": 0.4861, ""sport"": 1.0}"
21001A43-,remote,0.810967,64.7,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.4169, ""library"": 0.4861, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.4936}"
21001A43-,senior,0.838548,77.4,"{""supermarket"": 0.9731, ""convenience"": 0.6147, ""gp"": 1.0, ""hospital"": 0.4973, ""park"": 1.0, ""library"": 0.1023, ""transit"": 1.0, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A441,family,0.90615,73.4,"{""school"": 0.9562, ""childcare"": 1.0, ""supermarket"": 0.8576, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.6213, ""park"": 1.0, ""playground"": 0.7924, ""transit"": 1.0, ""cafe"": 0.2177, ""restaurant"": 0.9472, ""library"": 0.0546, ""sport"": 1.0}"
21001A441,remote,0.74827,51.5,"{""supermarket"": 0.8576, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 0.7924, ""transit"": 1.0, ""cafe"": 0.2177, ""library"": 0.0546, ""restaurant"": 0.9472, ""sport"": 1.0, ""coworking"": 0.5557}"
21001A441,senior,0.721754,58.8,"{""supermarket"": 0.4643, ""convenience"": 0.5416, ""gp"": 1.0, ""hospital"": 0.431, ""park"": 1.0, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 0.0113, ""restaurant"": 0.1698, ""sport"": 1.0}"
21001A451,family,0.809472,40.7,"{""school"": 1.0, ""childcare"": 0.9774, ""supermarket"": 0.5912, ""pharmacy"": 0.9466, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.6213, ""park"": 0.9647, ""playground"": 0.3097, ""transit"": 0.8343, ""cafe"": 0.2791, ""restaurant"": 0.1918, ""library"": 0.1973, ""sport"": 1.0}"
21001A451,remote,0.580117,20.0,"{""supermarket"": 0.5912, ""pharmacy"": 0.9466, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.9647, ""playground"": 0.3097, ""transit"": 0.8343, ""cafe"": 0.2791, ""library"": 0.1973, ""restaurant"": 0.1918, ""sport"": 1.0, ""coworking"": 0.1652}"
21001A451,senior,0.576449,35.6,"{""supermarket"": 0.1762, ""convenience"": 0.8255, ""gp"": 1.0, ""hospital"": 0.4308, ""park"": 0.6925, ""library"": 0.0135, ""transit"": 0.4754, ""cafe"": 0.0113, ""restaurant"": 0.0, ""sport"": 1.0}"
21001A472,family,0.939173,85.7,"{""school"": 0.9748, ""childcare"": 0.996, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9999, ""hospital"": 0.488, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.0754, ""restaurant"": 1.0, ""library"": 0.2408, ""sport"": 1.0}"
21001A472,remote,0.805742,63.6,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9999, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.0754, ""library"": 0.2408, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.7022}"
21001A472,senior,0.794363,69.7,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 0.8745, ""hospital"": 0.281, ""park"": 1.0, ""library"": 0.0208, ""transit"": 0.9102, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A492,family,0.894934,70.5,"{""school"": 0.9623, ""childcare"": 0.7849, ""supermarket"": 1.0, ""pharmacy"": 0.9987, ""convenience"": 0.4031, ""gp"": 1.0, ""hospital"": 0.7412, ""park"": 1.0, ""playground"": 0.9449, ""transit"": 1.0, ""cafe"": 0.6729, ""restaurant"": 0.1426, ""library"": 0.0, ""sport"": 1.0}"
21001A492,remote,0.639334,30.7,"{""supermarket"": 1.0, ""pharmacy"": 0.9987, ""convenience"": 0.4031, ""gp"": 1.0, ""park"": 1.0, ""playground"": 0.9449, ""transit"": 1.0, ""cafe"": 0.6729, ""library"": 0.0, ""restaurant"": 0.1426, ""sport"": 1.0, ""coworking"": 0.0}"
21001A492,senior,0.759294,63.6,"{""supermarket"": 0.9801, ""convenience"": 0.079, ""gp"": 0.9582, ""hospital"": 0.5888, ""park"": 1.0, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 0.2226, ""restaurant"": 0.0, ""sport"": 1.0}"
21001A503,family,0.852746,53.8,"{""school"": 0.8396, ""childcare"": 0.3868, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 0.7292, ""gp"": 1.0, ""hospital"": 0.8159, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.9427, ""restaurant"": 0.0103, ""library"": 0.0, ""sport"": 1.0}"
21001A503,remote,0.667706,35.4,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 0.7292, ""gp"": 1.0, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.9427, ""library"": 0.0, ""restaurant"": 0.0103, ""sport"": 1.0, ""coworking"": 0.0}"
21001A503,senior,0.819581,74.4,"{""supermarket"": 0.9989, ""convenience"": 0.3804, ""gp"": 1.0, ""hospital"": 0.6979, ""park"": 0.9943, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 0.6326, ""restaurant"": 0.0, ""sport"": 1.0}"
21001A51-,family,0.869422,58.9,"{""school"": 1.0, ""childcare"": 0.1934, ""supermarket"": 0.8101, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.8639, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 0.9884, ""library"": 0.1128, ""sport"": 1.0}"
21001A51-,remote,0.709577,42.7,"{""supermarket"": 0.8101, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.1128, ""restaurant"": 0.9884, ""sport"": 1.0, ""coworking"": 0.0}"
21001A51-,senior,0.816564,73.8,"{""supermarket"": 0.3938, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.772, ""park"": 1.0, ""library"": 0.0, ""transit"": 0.9973, ""cafe"": 1.0, ""restaurant"": 0.1861, ""sport"": 0.9741}"
21001A52-,family,0.811894,41.4,"{""school"": 1.0, ""childcare"": 0.1304, ""supermarket"": 0.2214, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.898, ""park"": 0.9693, ""playground"": 1.0, ""transit"": 0.9994, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.4814, ""sport"": 1.0}"
21001A52-,remote,0.676275,36.9,"{""supermarket"": 0.2214, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.9693, ""playground"": 1.0, ""transit"": 0.9994, ""cafe"": 1.0, ""library"": 0.4814, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21001A52-,senior,0.77082,65.8,"{""supermarket"": 0.0194, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.827, ""park"": 0.7074, ""library"": 0.1, ""transit"": 0.8623, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A53-,family,0.947836,88.3,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 0.8715, ""pharmacy"": 1.0, ""convenience"": 0.6135, ""gp"": 1.0, ""hospital"": 0.7613, ""park"": 1.0, ""playground"": 0.9601, ""transit"": 1.0, ""cafe"": 0.6778, ""restaurant"": 1.0, ""library"": 0.5072, ""sport"": 1.0}"
21001A53-,remote,0.752326,52.4,"{""supermarket"": 0.8715, ""pharmacy"": 1.0, ""convenience"": 0.6135, ""gp"": 1.0, ""park"": 1.0, ""playground"": 0.9601, ""transit"": 1.0, ""cafe"": 0.6778, ""library"": 0.5072, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.2179}"
21001A53-,senior,0.759791,63.7,"{""supermarket"": 0.4881, ""convenience"": 0.078, ""gp"": 1.0, ""hospital"": 0.6173, ""park"": 1.0, ""library"": 0.113, ""transit"": 1.0, ""cafe"": 0.0302, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A552,family,0.688615,20.5,"{""school"": 1.0, ""childcare"": 0.1139, ""supermarket"": 0.0321, ""pharmacy"": 0.9714, ""convenience"": 1.0, ""gp"": 0.9554, ""hospital"": 0.2867, ""park"": 1.0, ""playground"": 0.2599, ""transit"": 0.8397, ""cafe"": 0.3884, ""restaurant"": 1.0, ""library"": 0.6396, ""sport"": 1.0}"
21001A552,remote,0.575205,19.4,"{""supermarket"": 0.0321, ""pharmacy"": 0.9714, ""convenience"": 1.0, ""gp"": 0.9554, ""park"": 1.0, ""playground"": 0.2599, ""transit"": 0.8397, ""cafe"": 0.3884, ""library"": 0.6396, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0222}"
21001A552,senior,0.460084,20.1,"{""supermarket"": 0.0, ""convenience"": 0.5537, ""gp"": 0.6662, ""hospital"": 0.1098, ""park"": 1.0, ""library"": 0.1995, ""transit"": 0.4378, ""cafe"": 0.0307, ""restaurant"": 0.0457, ""sport"": 1.0}"
21001A712,family,0.829421,47.2,"{""school"": 1.0, ""childcare"": 0.0123, ""supermarket"": 1.0, ""pharmacy"": 0.9688, ""convenience"": 1.0, ""gp"": 0.9439, ""hospital"": 0.9579, ""park"": 0.9535, ""playground"": 0.7798, ""transit"": 0.874, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.1397, ""sport"": 1.0}"
21001A712,remote,0.708119,42.5,"{""supermarket"": 1.0, ""pharmacy"": 0.9688, ""convenience"": 1.0, ""gp"": 0.9439, ""park"": 0.9535, ""playground"": 0.7798, ""transit"": 0.874, ""cafe"": 1.0, ""library"": 0.1397, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0682}"
21001A712,senior,0.71463,57.4,"{""supermarket"": 0.9127, ""convenience"": 1.0, ""gp"": 0.6351, ""hospital"": 0.9266, ""park"": 0.6601, ""library"": 0.0, ""transit"": 0.4912, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A72-,family,0.671287,18.4,"{""school"": 0.8607, ""childcare"": 0.0, ""supermarket"": 0.1939, ""pharmacy"": 0.6078, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.2715, ""park"": 1.0, ""playground"": 0.412, ""transit"": 1.0, ""cafe"": 0.9674, ""restaurant"": 1.0, ""library"": 0.1241, ""sport"": 0.9999}"
21001A72-,remote,0.598401,22.0,"{""supermarket"": 0.1939, ""pharmacy"": 0.6078, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 0.412, ""transit"": 1.0, ""cafe"": 0.9674, ""library"": 0.1241, ""restaurant"": 1.0, ""sport"": 0.9999, ""coworking"": 0.0134}"
21001A72-,senior,0.66476,48.8,"{""supermarket"": 0.0145, ""convenience"": 0.4357, ""gp"": 0.9424, ""hospital"": 0.0995, ""park"": 0.955, ""library"": 0.0, ""transit"": 0.9737, ""cafe"": 0.4134, ""restaurant"": 1.0, ""sport"": 0.8555}"
21001A732,family,0.838147,49.2,"{""school"": 0.9996, ""childcare"": 0.4955, ""supermarket"": 0.4655, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.1985, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.1798, ""restaurant"": 1.0, ""library"": 0.4186, ""sport"": 1.0}"
21001A732,remote,0.634419,28.7,"{""supermarket"": 0.4655, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.1798, ""library"": 0.4186, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21001A732,senior,0.668352,50.1,"{""supermarket"": 0.1, ""convenience"": 0.4986, ""gp"": 0.9212, ""hospital"": 0.0572, ""park"": 1.0, ""library"": 0.0721, ""transit"": 0.9972, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A74-,family,0.780498,36.0,"{""school"": 1.0, ""childcare"": 0.3002, ""supermarket"": 0.2768, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.246, ""park"": 0.9049, ""playground"": 0.8576, ""transit"": 1.0, ""cafe"": 0.638, ""restaurant"": 1.0, ""library"": 0.2774, ""sport"": 1.0}"
21001A74-,remote,0.621895,25.6,"{""supermarket"": 0.2768, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.9049, ""playground"": 0.8576, ""transit"": 1.0, ""cafe"": 0.638, ""library"": 0.2774, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21001A74-,senior,0.619107,42.3,"{""supermarket"": 0.0313, ""convenience"": 1.0, ""gp"": 0.8811, ""hospital"": 0.0836, ""park"": 0.549, ""library"": 0.0285, ""transit"": 0.8782, ""cafe"": 0.1032, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A783,family,0.860244,55.5,"{""school"": 1.0, ""childcare"": 0.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9997, ""hospital"": 0.7529, ""park"": 1.0, ""playground"": 0.9682, ""transit"": 0.9773, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.0835, ""sport"": 1.0}"
21001A783,remote,0.730885,47.4,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9997, ""park"": 1.0, ""playground"": 0.9682, ""transit"": 0.9773, ""cafe"": 1.0, ""library"": 0.0835, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0422}"
21001A783,senior,0.822661,74.7,"{""supermarket"": 0.8765, ""convenience"": 1.0, ""gp"": 0.8675, ""hospital"": 0.6051, ""park"": 1.0, ""library"": 0.0, ""transit"": 0.7343, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A80-,family,0.847893,52.3,"{""school"": 1.0, ""childcare"": 0.3963, ""supermarket"": 0.7222, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.8169, ""park"": 0.9016, ""playground"": 0.5829, ""transit"": 0.9901, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.6886, ""sport"": 1.0}"
21001A80-,remote,0.715562,43.9,"{""supermarket"": 0.7222, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.9016, ""playground"": 0.5829, ""transit"": 0.9901, ""cafe"": 1.0, ""library"": 0.6886, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21001A80-,senior,0.765507,64.7,"{""supermarket"": 0.2895, ""convenience"": 1.0, ""gp"": 0.979, ""hospital"": 0.6993, ""park"": 0.5421, ""library"": 0.2408, ""transit"": 0.7897, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A81-,family,0.864918,56.8,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 0.7107, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.503, ""park"": 0.7412, ""playground"": 0.441, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.5503, ""sport"": 1.0}"
21001A81-,remote,0.685186,39.0,"{""supermarket"": 1.0, ""pharmacy"": 0.7107, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.7412, ""playground"": 0.441, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.5503, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21001A81-,senior,0.783418,67.9,"{""supermarket"": 0.9327, ""convenience"": 0.7064, ""gp"": 0.9174, ""hospital"": 0.2967, ""park"": 0.3102, ""library"": 0.1373, ""transit"": 0.9988, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A82-,family,0.689609,20.6,"{""school"": 1.0, ""childcare"": 0.5771, ""supermarket"": 0.6677, ""pharmacy"": 0.4881, ""convenience"": 0.0, ""gp"": 0.338, ""hospital"": 0.1383, ""park"": 1.0, ""playground"": 0.5285, ""transit"": 0.7624, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.0997, ""sport"": 1.0}"
21001A82-,remote,0.546065,16.1,"{""supermarket"": 0.6677, ""pharmacy"": 0.4881, ""convenience"": 0.0, ""gp"": 0.338, ""park"": 1.0, ""playground"": 0.5285, ""transit"": 0.7624, ""cafe"": 1.0, ""library"": 0.0997, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21001A82-,senior,0.333502,10.8,"{""supermarket"": 0.2368, ""convenience"": 0.0, ""gp"": 0.0485, ""hospital"": 0.0302, ""park"": 1.0, ""library"": 0.0, ""transit"": 0.3338, ""cafe"": 0.6566, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A83-,family,0.867956,58.2,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 0.2772, ""pharmacy"": 1.0, ""convenience"": 0.1421, ""gp"": 1.0, ""hospital"": 0.2923, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.5616, ""restaurant"": 1.0, ""library"": 0.5797, ""sport"": 1.0}"
21001A83-,remote,0.633286,28.2,"{""supermarket"": 0.2772, ""pharmacy"": 1.0, ""convenience"": 0.1421, ""gp"": 1.0, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.5616, ""library"": 0.5797, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21001A83-,senior,0.632238,44.0,"{""supermarket"": 0.0315, ""convenience"": 0.0, ""gp"": 1.0, ""hospital"": 0.1137, ""park"": 1.0, ""library"": 0.1553, ""transit"": 0.933, ""cafe"": 0.0236, ""restaurant"": 0.6362, ""sport"": 1.0}"
21001A84-,family,0.758556,31.7,"{""school"": 0.7334, ""childcare"": 0.075, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.3057, ""park"": 0.8539, ""playground"": 0.7042, ""transit"": 1.0, ""cafe"": 0.2838, ""restaurant"": 1.0, ""library"": 0.0592, ""sport"": 1.0}"
21001A84-,remote,0.63516,29.2,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.8539, ""playground"": 0.7042, ""transit"": 1.0, ""cafe"": 0.2838, ""library"": 0.0592, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21001A84-,senior,0.760266,63.9,"{""supermarket"": 0.9911, ""convenience"": 0.7521, ""gp"": 1.0, ""hospital"": 0.1229, ""park"": 0.4597, ""library"": 0.0, ""transit"": 0.9938, ""cafe"": 0.0294, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A85-,family,0.719694,24.4,"{""school"": 0.9603, ""childcare"": 0.0244, ""supermarket"": 1.0, ""pharmacy"": 0.9989, ""convenience"": 0.6888, ""gp"": 0.859, ""hospital"": 0.4791, ""park"": 1.0, ""playground"": 0.0819, ""transit"": 0.7817, ""cafe"": 0.1562, ""restaurant"": 1.0, ""library"": 0.0, ""sport"": 1.0}"
21001A85-,remote,0.570928,18.3,"{""supermarket"": 1.0, ""pharmacy"": 0.9989, ""convenience"": 0.6888, ""gp"": 0.859, ""park"": 1.0, ""playground"": 0.0819, ""transit"": 0.7817, ""cafe"": 0.1562, ""library"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21001A85-,senior,0.535822,29.5,"{""supermarket"": 0.9382, ""convenience"": 0.2587, ""gp"": 0.4678, ""hospital"": 0.272, ""park"": 1.0, ""library"": 0.0, ""transit"": 0.3583, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 0.9745}"
21001A90-,family,0.875958,61.8,"{""school"": 1.0, ""childcare"": 0.1152, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.922, ""hospital"": 0.5713, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.4773, ""sport"": 1.0}"
21001A90-,remote,0.758938,54.1,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.922, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.4773, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0233}"
21001A90-,senior,0.784504,68.0,"{""supermarket"": 0.9652, ""convenience"": 1.0, ""gp"": 0.5854, ""hospital"": 0.3713, ""park"": 0.9733, ""library"": 0.0975, ""transit"": 0.9924, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A911,family,0.87581,61.7,"{""school"": 1.0, ""childcare"": 0.0244, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.8817, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.2305, ""sport"": 1.0}"
21001A911,remote,0.76921,56.6,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.2305, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.1538}"
21001A911,senior,0.92165,91.9,"{""supermarket"": 0.889, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.8003, ""park"": 1.0, ""library"": 0.0189, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A92-,family,0.944881,87.2,"{""school"": 1.0, ""childcare"": 0.9499, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.7782, ""hospital"": 0.5416, ""park"": 0.9244, ""playground"": 0.9383, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.9961, ""sport"": 1.0}"
21001A92-,remote,0.789316,60.0,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.7782, ""park"": 0.9244, ""playground"": 0.9383, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.9961, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0688}"
21001A92-,senior,0.721334,58.6,"{""supermarket"": 0.9982, ""convenience"": 1.0, ""gp"": 0.3528, ""hospital"": 0.3378, ""park"": 0.5897, ""library"": 0.8062, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A931,family,0.802939,39.6,"{""school"": 1.0, ""childcare"": 0.0275, ""supermarket"": 0.8406, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.6888, ""park"": 0.8549, ""playground"": 0.5794, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.3626, ""sport"": 1.0}"
21001A931,remote,0.835784,68.9,"{""supermarket"": 0.8406, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.8549, ""playground"": 0.5794, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.3626, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.6993}"
21001A931,senior,0.792612,69.3,"{""supermarket"": 0.4384, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.5171, ""park"": 0.4605, ""library"": 0.0516, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A941,family,0.856894,54.8,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9855, ""hospital"": 0.573, ""park"": 0.6452, ""playground"": 0.0529, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 1.0, ""sport"": 1.0}"
21001A941,remote,0.716124,44.0,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9855, ""park"": 0.6452, ""playground"": 0.0529, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.022}"
21001A941,senior,0.8087,72.3,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 0.7679, ""hospital"": 0.3737, ""park"": 0.218, ""library"": 0.9937, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A95-,family,0.905489,73.0,"{""school"": 1.0, ""childcare"": 0.9971, ""supermarket"": 0.9429, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.5434, ""park"": 0.9141, ""playground"": 0.226, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 1.0, ""sport"": 1.0}"
21001A95-,remote,0.7513,52.3,"{""supermarket"": 0.9429, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.9141, ""playground"": 0.226, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21001A95-,senior,0.859655,82.4,"{""supermarket"": 0.6326, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.3397, ""park"": 0.5673, ""library"": 1.0, ""transit"": 0.999, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001A982,family,0.936073,84.5,"{""school"": 1.0, ""childcare"": 0.5731, ""supermarket"": 0.9644, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9927, ""hospital"": 0.5203, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.9122, ""sport"": 1.0}"
21001A982,remote,0.887916,77.3,"{""supermarket"": 0.9644, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9927, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.9122, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.4943}"
21001A982,senior,0.831939,76.0,"{""supermarket"": 0.6925, ""convenience"": 1.0, ""gp"": 0.8029, ""hospital"": 0.3149, ""park"": 1.0, ""library"": 0.5401, ""transit"": 0.9992, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21001B10-,family,0.883094,65.1,"{""school"": 1.0, ""childcare"": 0.4542, ""supermarket"": 0.4476, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.7674, ""park"": 1.0, ""playground"": 1.0, ""transit"": 0.999, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 1.0, ""sport"": 1.0}"
